Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
1.0,0.0,0.0,1.0,0.0,0.0,1.0,66,432,4,4,2,13,2.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,2603,3,5,5,0,9.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,54,696,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,20,374,5,3,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,38,110,3,2,3,67,60.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,293,5,5,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,7,488,2,5,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,28,3956,5,5,5,19,6.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,45,642,4,4,5,0,6.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,2182,5,5,3,14,29.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,37,134,5,5,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,59,680,3,3,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,10,738,1,1,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,61,587,5,4,5,42,41.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,47,1773,3,3,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,50,2686,4,4,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,37,1440,4,4,4,40,20.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,399,4,4,5,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,34,1464,3,3,5,2,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,2828,5,5,1,0,11.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,60,1833,4,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,45,2989,3,3,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,1590,4,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,25,3324,5,1,5,0,15.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,32,3711,5,4,2,57,33.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,31,3095,5,5,5,7,5.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,925,4,4,2,15,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,10,391,5,3,5,3,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,50,861,2,2,5,15,23.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,1096,3,3,3,38,47.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,17,762,2,3,2,5,36.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,40,3491,5,5,4,6,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,15,1438,4,2,4,6,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,61,163,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,48,283,5,2,5,12,9.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,56,2266,5,5,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,24,2680,4,5,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,61,566,3,3,3,0,4.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,52,919,4,5,4,11,9.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,53,655,4,4,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,488,4,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,35,3776,4,4,1,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,28,337,2,3,2,3,4.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,60,1250,3,1,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,31,591,4,2,4,3,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,33,696,2,2,2,11,5.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,24,272,5,3,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,56,1936,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,15,1399,5,2,5,6,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,11,1721,3,3,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,22,2153,5,4,5,10,5.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,47,3524,3,3,2,175,160.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,32,231,3,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,31,1597,1,2,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,2936,4,4,5,0,38.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,2763,5,5,3,30,33.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,41,925,3,3,3,64,53.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,2075,2,2,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,33,349,3,5,3,35,30.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,67,1979,2,2,2,9,15.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,18,328,2,3,2,26,36.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,57,1922,4,4,4,9,9.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,16,319,2,2,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,50,3360,4,4,5,45,36.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,2004,4,4,3,17,3.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,3948,5,5,5,12,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,47,954,4,4,1,0,6.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,781,2,3,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,15,630,2,3,2,0,19.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,985,3,3,4,0,7.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,26,1250,2,2,2,3,7.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,2981,5,5,3,1,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,66,862,2,2,3,0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,11,602,4,2,4,0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,53,1506,3,3,4,26,14.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,47,2660,3,3,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,17,280,2,4,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,29,607,3,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,2539,5,5,4,0,4.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,60,405,4,3,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,56,304,5,5,4,75,69.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,50,1500,5,4,4,107,98.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,33,793,2,3,2,22,18.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,68,191,5,5,4,4,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,27,3686,4,3,4,5,3.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,50,1691,3,3,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,31,802,1,3,1,9,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,36,226,2,4,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,37,1801,2,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,1050,4,4,3,27,53.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,52,1072,2,5,2,1,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,54,152,5,5,5,21,15.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,356,2,4,2,1,6.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,57,533,1,5,1,0,5.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,58,1679,5,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,3922,4,4,3,4,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,30,516,4,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,16,1262,5,3,5,4,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,63,391,1,1,3,31,35.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,40,386,2,2,3,3,0.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,63,813,4,3,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,37,1407,5,3,5,43,48.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,22,190,3,5,3,51,44.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,3133,4,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,53,201,5,3,4,0,6.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,35,1979,1,1,2,0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,14,502,4,5,4,17,21.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,57,1744,1,1,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,55,502,5,5,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,55,224,2,4,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,373,3,3,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,57,3543,4,4,3,6,2.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,53,1600,4,4,4,96,79.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,51,1463,3,3,4,10,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,22,712,4,4,4,0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,3380,2,3,2,1,20.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,60,213,4,5,4,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,1052,5,5,5,77,119.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,19,153,1,4,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,35,3127,4,4,4,4,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,60,1632,4,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,33,3619,2,2,1,0,21.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,24,1036,4,4,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,49,1005,3,3,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,60,3967,5,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,268,3,3,3,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,541,4,4,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,70,488,4,3,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,337,4,4,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,53,1005,2,2,5,35,50.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,17,872,4,2,4,71,73.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,47,319,1,1,4,56,59.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,46,562,4,3,1,145,138.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,60,462,1,1,4,59,53.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,16,359,2,4,2,70,67.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,51,1635,5,4,3,9,7.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,52,1145,2,2,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,41,854,4,4,3,0,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,62,175,2,2,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,547,5,5,5,7,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,23,978,5,1,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,23,222,4,2,4,0,12.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,52,448,3,5,1,176,180.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,54,689,1,3,1,100,102.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,2953,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,1258,4,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,31,1074,4,2,4,4,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,10,894,2,3,2,0,13.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,7,991,3,4,3,0,11.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,42,789,5,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,7,237,1,3,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,37,493,4,4,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,33,551,3,4,3,0,3.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,61,397,1,1,3,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,51,370,3,3,1,159,150.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,19,3201,4,5,4,0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,29,636,5,5,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,30,197,4,4,4,47,38.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,52,639,2,4,2,8,36.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,59,2300,5,5,1,11,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,29,356,2,3,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,50,184,4,4,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,12,543,3,5,3,1,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,937,4,4,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,35,308,5,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,1703,4,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,23,651,4,4,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,28,857,2,5,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,22,84,2,4,2,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,37,822,3,3,2,9,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,1303,3,3,3,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,541,5,5,4,0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,53,1620,3,3,4,15,7.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,51,358,2,4,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,3027,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,31,1235,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,19,359,4,1,4,0,11.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,29,533,4,4,4,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,53,2153,4,4,5,0,6.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,65,508,3,5,3,13,12.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,41,771,5,5,5,0,7.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,46,837,2,2,2,0,11.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,36,3569,2,2,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,69,862,3,3,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,35,1721,5,4,5,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,27,239,5,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,2405,2,2,5,58,66.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,675,5,5,4,15,10.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,32,1171,2,3,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,351,4,4,4,6,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,35,372,5,4,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,29,1488,4,3,4,6,3.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,25,2681,4,2,5,0,24.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,34,3755,4,4,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,47,140,2,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,14,642,5,4,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,50,270,5,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,54,3280,5,5,1,0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,50,2574,3,3,4,83,80.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,29,453,5,4,5,29,13.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,49,850,2,2,3,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,38,425,4,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,912,4,4,3,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,62,546,4,4,4,42,36.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,62,1865,5,5,5,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,25,399,5,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,9,363,2,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,25,1666,4,2,4,126,132.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,34,258,5,5,1,21,22.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,60,419,1,1,1,209,256.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,63,143,4,5,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,32,480,1,3,1,1,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,66,358,3,1,4,18,11.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,49,694,2,2,5,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,70,967,3,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,39,641,4,5,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,252,3,3,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,21,844,2,5,2,77,67.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,57,720,5,2,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,59,458,2,2,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,54,227,5,5,1,236,237.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,14,129,3,1,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,30,3341,4,3,4,43,31.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,33,1910,4,5,4,13,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,16,2496,3,5,5,1,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,42,1598,5,5,5,19,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,22,2107,5,3,5,2,26.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,64,1096,3,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,49,3716,3,3,5,0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,49,989,4,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,290,4,4,4,49,35.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,50,813,3,4,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,15,667,3,3,3,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,47,296,2,2,4,47,38.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,67,170,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,38,3982,1,2,1,9,12.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,54,541,4,1,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,39,306,4,5,4,85,77.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,3856,2,2,4,1,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,46,223,4,4,3,202,177.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,39,534,3,5,3,23,20.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,3026,5,5,4,7,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,41,386,1,4,1,13,3.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,20,3360,5,4,5,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,55,551,3,3,3,11,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,69,3492,5,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,41,3673,3,2,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,22,1440,2,5,2,8,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,26,2161,5,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,57,1912,5,5,5,12,16.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,18,2139,1,5,1,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,30,680,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,2582,2,4,2,0,6.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,7,912,4,4,4,0,17.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,69,491,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,3827,4,4,3,10,13.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,36,308,2,4,2,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,45,816,3,3,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,25,190,5,4,5,4,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,44,1076,3,4,3,0,6.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,37,641,3,5,3,43,47.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,35,2065,2,2,1,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,38,1426,3,3,3,54,32.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,38,990,5,3,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,40,255,1,5,1,13,6.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,8,391,4,3,4,17,13.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,60,177,4,2,4,37,40.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,58,362,4,4,3,6,7.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,63,341,4,4,3,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,62,1345,2,5,2,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,66,338,4,4,1,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,46,1562,4,4,1,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,11,404,4,3,4,2,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,1389,5,5,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,8,789,3,3,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,55,3636,5,5,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,44,680,3,3,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,45,3430,3,3,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,40,986,3,3,4,0,10.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,29,957,4,4,4,0,3.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,18,1294,1,3,1,9,21.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,72,3565,5,5,5,9,24.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,65,1069,4,5,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,66,977,1,4,3,0,6.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,32,862,4,3,4,38,33.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,30,315,4,5,4,41,76.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,717,4,4,5,64,47.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,41,861,2,5,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,37,496,5,5,5,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,1854,4,4,3,0,14.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,68,125,1,2,1,14,10.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,34,374,5,1,5,1,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,48,1246,4,4,4,19,4.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,47,448,5,5,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,30,764,3,4,3,0,24.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,58,337,2,2,3,48,45.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,36,1874,1,4,1,33,53.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,2425,5,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,30,1829,3,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,58,1750,4,4,5,0,14.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,38,821,3,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,46,2134,1,1,2,0,13.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,29,484,5,5,5,9,5.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,29,829,3,4,3,2,9.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,54,3953,3,3,3,10,5.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,1400,4,5,4,149,108.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,26,1407,1,5,1,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,31,1726,4,5,1,469,443.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,31,1860,3,4,3,0,7.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,52,575,5,5,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,201,1,1,1,4,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,11,643,5,5,5,0,13.0
